%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,17.7644,15.7135,130218,33.4779
DATA,17.7323,15.5726,130255,33.3049
DATA,18.0097,16.3366,130280,34.3463
DATA,18.5464,16.6304,130304,35.1767
DATA,18.5356,15.8105,130329,34.3460
DATA,17.6118,15.0311,130353,32.6429
DATA,17.5315,15.2067,130378,32.7383
DATA,18.3869,15.0053,130402,33.3922
DATA,19.0212,14.0095,130427,33.0307
DATA,18.8751,13.6467,130451,32.5218
DATA,18.8670,13.9815,130476,32.8484
DATA,19.3548,14.8158,130500,34.1706
DATA,19.0432,14.8500,130525,33.8932
DATA,18.3734,14.6239,130550,32.9972
DATA,17.9937,14.0178,130586,32.0116
DATA,17.7571,14.0249,130611,31.7820
DATA,17.8716,15.3007,130635,33.1723
DATA,19.6686,16.7751,130660,36.4437
DATA,21.0495,17.4423,130684,38.4918
DATA,21.2336,18.0075,130709,39.2411
DATA,21.5687,18.8866,130734,40.4553
DATA,21.7090,18.3525,130758,40.0615
DATA,20.8704,17.1318,130783,38.0022
DATA,19.4243,15.7715,130807,35.1958
DATA,18.3282,14.7032,130832,33.0314
DATA,18.3965,14.3174,130856,32.7139
DATA,18.7568,14.2895,130881,33.0463
DATA,19.1850,14.3087,130905,33.4937
DATA,20.0066,14.8187,130942,34.8253
DATA,20.1555,14.6268,130967,34.7823
DATA,19.4719,14.5105,130991,33.9824
DATA,19.4759,14.7328,131016,34.2088
DATA,20.0080,15.2388,131040,35.2468
DATA,19.9689,15.4031,131065,35.3720
DATA,19.8643,15.1005,131089,34.9647
DATA,19.2373,14.4119,131114,33.6492
DATA,18.7395,13.7841,131138,32.5236
DATA,18.6500,13.9244,131163,32.5744
DATA,19.2833,14.5743,131187,33.8576
DATA,19.8622,14.8283,131212,34.6905
DATA,19.9839,14.3251,131236,34.3090
DATA,19.3983,13.8130,131261,33.2113
DATA,19.2657,14.0485,131298,33.3141
DATA,19.1962,13.5527,131322,32.7489
DATA,19.5082,13.4216,131347,32.9298
DATA,20.0540,13.6163,131371,33.6703
DATA,19.8287,13.5470,131396,33.3757
DATA,19.0600,13.9553,131420,33.0153
DATA,19.0912,14.7390,131445,33.8301
DATA,20.4330,15.4982,131470,35.9312
DATA,22.1192,15.5249,131494,37.6441
DATA,22.4945,15.8273,131519,38.3218
DATA,22.2653,15.6857,131543,37.9510
DATA,21.7831,15.4760,131568,37.2591
DATA,21.5287,15.2073,131592,36.7361
DATA,21.2729,15.0940,131629,36.3669
DATA,21.8376,15.8978,131654,37.7354
DATA,21.9153,16.1963,131678,38.1117
DATA,21.6040,15.9688,131703,37.5728
DATA,21.4459,15.5477,131727,36.9936
DATA,21.0215,15.6579,131752,36.6793
DATA,20.3819,15.4983,131776,35.8802
DATA,19.6780,14.7701,131801,34.4480
DATA,19.1541,14.0535,131825,33.2076
DATA,19.0942,14.0442,131850,33.1384
DATA,19.3133,14.6489,131874,33.9623
DATA,18.8483,14.2492,131899,33.0975
DATA,17.1677,13.9537,131923,31.1214
DATA,16.5100,13.4218,131948,29.9318
DATA,17.9256,14.8942,131985,32.8198
DATA,20.5085,17.0918,132009,37.6003
DATA,23.1861,19.6137,132034,42.7998
DATA,25.4466,19.6760,132058,45.1227
DATA,25.9783,19.3165,132083,45.2948
DATA,25.1413,18.9772,132107,44.1185
DATA,24.3197,18.9823,132132,43.3020
DATA,24.4839,19.2818,132157,43.7657
DATA,24.1776,17.8015,132181,41.9791
DATA,22.5389,16.2682,132206,38.8070
DATA,20.5661,15.3594,132230,35.9256
DATA,19.4132,15.1776,132255,34.5907
DATA,18.1803,15.0600,132279,33.2403
DATA,16.2353,13.7432,132316,29.9785
DATA,13.5205,9.8112,132340,23.3316
DATA,9.2208,6.0098,132365,15.2307
DATA,4.2160,1.8667,132390,6.0827
DATA,0.6473,0.3844,132414,1.0317
DATA,0.3867,0.7815,132439,1.1682
DATA,0.4656,0.7726,132463,1.2382
DATA,0.4447,0.7972,132488,1.2419
DATA,0.4520,0.8166,132512,1.2686
DATA,0.4912,0.8898,132537,1.3810
DATA,0.4973,0.8596,132561,1.3569
DATA,0.5490,0.8431,132586,1.3920
DATA,0.5230,0.9770,132610,1.5000
DATA,0.4511,0.7811,132635,1.2321
DATA,0.3801,0.7262,132672,1.1064
DATA,0.4027,0.8496,132696,1.2524
DATA,0.4492,0.9584,132721,1.4076
DATA,0.4441,0.7023,132745,1.1464
DATA,0.4113,0.8346,132770,1.2459
DATA,0.4784,0.8283,132794,1.3067
DATA,0.5140,0.7911,132819,1.3051
DATA,0.5188,0.8794,132843,1.3983
DATA,0.5218,0.7640,132868,1.2859
DATA,0.4367,0.7520,132893,1.1886
DATA,0.6027,0.8834,132917,1.4861
DATA,0.6489,0.8244,132942,1.4733
DATA,0.9436,0.6796,132966,1.6233
DATA,0.6178,0.7135,132991,1.3312
DATA,0.3946,0.8109,133027,1.2055
DATA,0.4998,0.8405,133052,1.3402
DATA,0.5092,0.8463,133077,1.3555
DATA,0.5071,0.7686,133101,1.2757
DATA,0.5177,0.8560,133126,1.3737
DATA,1.0166,0.8507,133150,1.8674
DATA,2.4453,1.9138,133175,4.3590
DATA,6.0835,6.2051,133199,12.2885
DATA,10.3959,12.3191,133224,22.7150
DATA,13.9514,15.4953,133248,29.4466
DATA,15.7094,15.7840,133273,31.4934
DATA,16.3035,15.3438,133297,31.6474
DATA,16.0942,16.0884,133322,32.1826
DATA,17.4776,19.3264,133359,36.8040
DATA,19.1391,20.2043,133383,39.3434
DATA,20.3148,20.5826,133408,40.8974
DATA,20.3636,20.9171,133432,41.2808
DATA,19.9114,21.0109,133457,40.9223
DATA,20.1149,21.5463,133481,41.6611
DATA,19.7865,21.4520,133506,41.2386
DATA,19.5130,20.9130,133530,40.4259
DATA,19.4925,21.0502,133555,40.5427
DATA,19.2285,20.2661,133579,39.4947
DATA,18.9170,19.8120,133604,38.7290
DATA,19.4296,19.6093,133628,39.0389
DATA,19.8315,19.0256,133653,38.8571
DATA,18.7691,18.4974,133678,37.2665
DATA,18.4911,18.0065,133714,36.4977
DATA,18.7090,18.1102,133739,36.8192
DATA,19.5028,18.3502,133763,37.8530
DATA,19.8532,18.3211,133788,38.1744
DATA,19.3526,17.9965,133812,37.3491
DATA,18.4143,17.3526,133837,35.7669
DATA,18.2658,17.2955,133862,35.5613
DATA,18.7104,17.9094,133886,36.6198
DATA,18.9469,18.3498,133911,37.2968
DATA,19.8628,18.6131,133935,38.4759
DATA,20.1159,18.9580,133960,39.0739
DATA,19.5699,18.7588,133984,38.3287
DATA,18.8844,18.3161,134009,37.2006
DATA,18.9013,18.0884,134046,36.9898
DATA,19.4653,19.3608,134070,38.8262
DATA,20.2057,19.8619,134095,40.0677
DATA,20.2673,19.6414,134119,39.9086
DATA,19.7416,19.6920,134144,39.4336
DATA,19.5180,19.7569,134168,39.2749
DATA,20.0976,20.1483,134193,40.2459
DATA,20.3545,20.5154,134217,40.8699
DATA,19.6024,19.4622,134242,39.0646
DATA,19.0705,18.7349,134266,37.8055
DATA,18.9271,18.9997,134291,37.9268
DATA,19.2264,18.5066,134315,37.7330
DATA,18.1760,16.5895,134340,34.7655
DATA,14.5290,12.5042,134364,27.0332
DATA,8.1519,3.4518,134401,11.6037
DATA,2.1521,0.3342,134426,2.4863
